Close,High,Low,Open,Volume,macd_hist,coppock,sma20,psar,hurst,roc,rsi,bbup,bblow,tenkan,kijun,senkouspan a,senkouspan b,rsi ewma,supertrend,adx,positive adx,negative adx,aroon,williamsr,cmo,cci,rvi,rvi signal,kama,ema cross,fisher,frama,tema,bull power,bear power
1141.550048828125,1150.31005859375,1136.8499755859375,1143.93994140625,1561200000,1.9799201714562438,,,1123.6441986009688,,-0.0020891766181247995,68.24003832890043,,,1132.8499755859375,,,,100.0,,0.0,0.0,0.0,,-21.317998315471524,41.61328872627178,,0.10572364588581928,0.34275835020694845,1130.8674860123133,7.405662579282762,2.257881239027938,,1144.4894201086715,17.039932351296557,3.5798493434840566
1155.3699951171875,1155.3800048828125,1141.0,1141.550048828125,1480600000,2.433703909284043,,,1126.3307797174343,,0.012106299065248738,75.70017755239988,,,1135.2849731445312,,,,100.0,,0.0,24.275897273529097,11.386147795632128,,-0.02490607070286754,41.67197352046195,,0.14854011833341368,0.23892175884845548,1133.3056083397612,8.386864925596683,2.514997569114329,,1149.0092924556002,18.95275451539692,4.572749632584419
1144.050048828125,1155.3699951171875,1144.050048828125,1155.3699951171875,1673100000,1.8025793033560786,,,1129.8166867372797,,-0.009797680688353294,62.70724019098543,,,1138.2999877929688,,,,100.0,,0.0,22.40198342465905,10.50722415383611,,-28.190938442520128,22.791378338272857,,0.10550462473681192,0.1574461225963347,1133.7429596389984,7.9879004915537735,2.854006908604391,1130.240306854248,1149.6312870263184,17.853773541099144,6.5338272520366445
1128.47998046875,1149.1400146484375,1126.5,1144.050048828125,1842000000,0.24919845613248537,,,1155.3800048828125,,-0.01360960420859536,49.99626562234369,,,1139.9600219726562,,,,100.0,,0.0,19.208373039720176,20.06020762895652,,-66.93202768826104,2.1010703971312927,,-0.14811383928571428,0.07761654879009271,1133.7116193378204,6.206186693392965,2.019415546901014,1128.47998046875,1145.9549029307575,12.914684659111572,-9.725329989325928
1134.1099853515625,1134.3900146484375,1122.3800048828125,1128.47998046875,1921900000,-0.4484327718208121,0.01888679714322316,,1155.3699951171875,,0.00498901618128289,53.65450111801993,,,1138.8800048828125,,,,100.0,,0.0,17.761820298736346,21.132936531380402,,-52.92357784817624,2.139244038377609,,-0.36401337325116784,-0.050115280669259805,1133.7140057049103,5.267235573900507,1.0359046534319158,1134.1099853515625,1144.2754184993544,-1.5331232497794645,-13.543133015404464
1131.1300048828125,1134.1700439453125,1127.72998046875,1134.1099853515625,1635000000,-1.1215728169354806,0.011945625637283318,1132.5174987792968,1154.0503955078125,,-0.0026275938905750973,51.5065660632418,1154.4401094873906,1110.594888071203,1138.8800048828125,,,,100.0,,0.0,17.021576230313904,20.252197358672113,,-60.338297335961634,9.72823956526529,-6.533476815173,-0.39260315537383833,-0.21855882595179846,1133.67485208763,4.222953352671766,0.28052278746740505,1133.4896264605081,1142.0192432132899,-1.068360664989541,-7.508424141552041
1135.260009765625,1142.449951171875,1127.8699951171875,1131.1300048828125,1599200000,-1.287776203409008,0.009612483178653233,1133.8565002441405,1152.7835798828125,,0.003651220341591488,54.24067862745845,1152.644596518961,1115.0684039693201,1138.8800048828125,,,,100.0,,0.0,20.68970715975737,18.384173868017157,,-50.0621133104724,8.538060577112775,17.72991075067232,-0.0828387067023281,-0.29069760053967575,1133.6961555383043,3.734364713777495,-0.1435969109186421,1133.6878444387708,1141.1521976445972,7.208460110812439,-7.371495943875061
1136.030029296875,1137.43994140625,1131.3299560546875,1135.260009765625,1476900000,-1.339020170224602,0.010041450428115335,1134.5470031738282,1151.5674368828124,,0.000678275923247762,54.752902758315706,1152.532343348055,1116.5616629996014,1138.8800048828125,,,,100.0,,0.0,19.862868476646362,17.64947298541204,,-56.64507091577657,16.676150811650377,9.059516691600004,0.1446154969959276,-0.1950469334012622,1133.7596426289106,3.3746862484917983,-0.41411155624721124,1133.8534770569674,1140.5647679187414,2.085802025785597,-4.024183325776903
1126.52001953125,1136.030029296875,1124.739990234375,1136.030029296875,1634800000,-1.968519062395207,0.0001164743909951027,1134.689501953125,1150.3999396028125,,-0.008371266181679271,47.657520357471746,1152.354288792693,1117.024715113557,1138.8800048828125,,,,100.0,,0.0,18.399628817290175,20.64921602793251,,-87.4545010653409,-4.4933836133013365,-50.10757232657101,-0.04550739422876366,-0.05242616150256716,1133.698933858701,2.2266171668020434,-0.7416606949863425,1133.605896349281,1137.5488029170654,1.9379070377267453,-9.352132024773255
1128.5899658203125,1131.1700439453125,1124.43994140625,1126.52001953125,1566600000,-2.1839651713389614,-0.009173138738096675,1134.8025024414062,1149.2791422140126,,0.0018374695994518575,49.20060584823125,1152.2699413107962,1117.3350635720162,1138.8800048828125,,,,100.0,,0.0,17.568772665215892,19.91809725953978,,-81.1819365530303,-3.8634377985832926,-64.8253441560658,-0.20103382109151666,-0.014276053709919481,1133.6595677252335,1.5174078340967299,-1.1593303813950253,1133.4365563584631,1135.5626301791983,-2.1360559654306144,-8.866158504493114
